date_collected,redcap_event_name,date_collected_complete,rainfall_hobo,temp_mean_hobo,temp_min_hobo,temp_max_hobo,rh_mean_hobo,rh_min_hobo,rh_max_hobo,dewpt_mean_hobo,dewpt_min_hobo,dewpt_max_hobo,hobo_complete
2020-04-22,msambweni_insectar_arm_1,2,,28.6,26.6,29.6,81.8,77.1,86.2,25.2,23.8,26.6,2
2020-04-23,kisumu_arm_1,2,20.1,21.5,19.3,26.9,85.5,61.0,96.9,18.8,16.7,20.1,2
2020-04-23,ukunda_dispensary_arm_1,2,,25.2,24.4,27.0,,,,,,,2
2020-04-23,msambweni_arm_1,2,11.4,25.1,23.5,28.9,,,,,,,2
2020-04-23,msambweni_insectar_arm_1,2,,26.6,26.0,27.1,86.3,83.2,87.9,24.1,23.5,24.7,2
2020-04-24,kisumu_arm_1,2,45.7,23.4,18.6,31.6,78.3,39.4,100.0,18.6,15.2,20.4,2
2020-04-24,ukunda_dispensary_arm_1,2,,28.1,26.0,31.6,,,,,,,2
2020-04-24,msambweni_arm_1,2,0.5,29.3,24.9,35.1,,,,,,,2
2020-04-24,msambweni_insectar_arm_1,2,,28.3,27.0,29.0,81.4,74.6,86.2,24.8,23.7,25.7,2
2020-04-25,kisumu_arm_1,2,2.5,23.4,19.5,30.7,80.3,44.1,100.0,19.2,16.8,21.8,2
2020-04-25,ukunda_dispensary_arm_1,2,,26.5,25.4,28.3,,,,,,,2
2020-04-25,msambweni_arm_1,2,24.4,26.7,24.3,30.7,,,,,,,2
2020-04-25,msambweni_insectar_arm_1,2,,27.4,26.5,28.1,85.2,82.8,89.2,24.8,23.6,25.5,2
2020-04-26,kisumu_arm_1,2,1.5,23.1,19.6,31.2,78.1,44.2,95.8,18.7,16.9,19.7,2
2020-04-26,ukunda_dispensary_arm_1,2,,28.5,25.7,31.9,,,,,,,2
2020-04-26,msambweni_arm_1,2,1.8,29.0,24.8,35.2,,,,,,,2
2020-04-26,msambweni_insectar_arm_1,2,,28.1,26.6,28.9,85.4,79.3,91.5,25.4,24.5,26.3,2
2020-04-27,kisumu_arm_1,2,0.3,23.3,19.6,30.1,77.8,47.0,92.0,18.7,16.6,21.4,2
2020-04-27,ukunda_dispensary_arm_1,2,,26.4,24.4,30.5,,,,,,,2
2020-04-27,msambweni_arm_1,2,49.5,27.3,23.9,35.1,,,,,,,2
2020-04-27,msambweni_insectar_arm_1,2,,28.1,26.3,29.5,84.3,80.7,87.3,25.2,23.9,25.9,2
2020-04-28,kisumu_arm_1,2,3.8,23.4,19.2,30.8,77.1,54.0,92.8,18.9,17.4,20.4,2
2020-04-28,ukunda_dispensary_arm_1,2,,25.6,24.2,27.5,,,,,,,2
2020-04-28,msambweni_arm_1,2,4.8,25.7,23.9,32.0,,,,,,,2
2020-04-28,msambweni_insectar_arm_1,2,,26.6,26.1,27.1,88.3,86.2,91.4,24.5,23.8,25.2,2
2020-04-29,kisumu_arm_1,2,27.7,23.2,19.8,30.4,79.7,50.5,95.8,19.1,18.3,20.2,2
2020-04-29,ukunda_dispensary_arm_1,2,,26.0,24.4,28.5,,,,,,,2
2020-04-29,msambweni_arm_1,2,27.9,26.0,24.2,29.6,,,,,,,2
2020-04-29,msambweni_insectar_arm_1,2,,26.6,25.8,27.0,89.8,85.1,92.3,24.8,24.0,25.7,2
2020-04-30,kisumu_arm_1,2,9.7,23.3,19.0,30.3,77.1,47.5,96.9,18.6,16.0,19.9,2
2020-04-30,ukunda_dispensary_arm_1,2,,27.2,24.6,31.1,,,,,,,2
2020-04-30,msambweni_arm_1,2,4.3,27.8,23.7,34.5,,,,,,,2
2020-04-30,msambweni_insectar_arm_1,2,,27.7,26.6,28.7,82.8,79.3,89.9,24.5,23.7,25.2,2
2020-05-01,kisumu_arm_1,2,5.1,23.9,19.7,31.4,74.2,36.0,95.8,18.3,14.5,20.4,2
2020-05-01,ukunda_dispensary_arm_1,2,,26.0,24.2,30.5,,,,,,,2
2020-05-01,msambweni_arm_1,2,17.0,26.2,23.4,34.6,,,,,,,2
2020-05-01,msambweni_insectar_arm_1,2,,26.7,25.7,27.8,87.4,85.1,89.9,24.5,23.8,25.5,2
2020-05-02,kisumu_arm_1,2,2.0,23.2,20.5,31.5,78.0,44.9,91.2,18.9,16.8,20.8,2
2020-05-02,ukunda_dispensary_arm_1,2,,26.2,24.3,29.0,,,,,,,2
2020-05-02,msambweni_arm_1,2,16.8,26.0,23.6,30.0,,,,,,,2
2020-05-02,msambweni_insectar_arm_1,2,,26.4,25.7,27.0,88.7,83.3,94.1,24.4,23.0,25.5,2
2020-05-03,kisumu_arm_1,2,2.3,23.2,20.2,30.0,78.2,48.8,94.8,18.8,15.4,22.8,2
2020-05-03,ukunda_dispensary_arm_1,2,,27.6,24.9,30.2,,,,,,,2
2020-05-03,msambweni_arm_1,2,28.2,28.4,24.0,33.8,,,,,,,2
2020-05-03,msambweni_insectar_arm_1,2,,27.5,26.5,28.2,85.9,80.4,91.5,24.9,24.3,25.7,2
2020-05-04,kisumu_arm_1,2,0.0,23.6,19.7,30.9,74.7,45.8,92.0,18.4,16.8,19.3,2
2020-05-04,ukunda_dispensary_arm_1,2,,26.7,24.3,30.5,,,,,,,2
2020-05-04,msambweni_arm_1,2,8.6,27.4,24.2,34.2,,,,,,,2
2020-05-04,msambweni_insectar_arm_1,2,,27.3,26.3,28.3,86.0,80.5,92.3,24.8,23.1,26.5,2
2020-05-05,kisumu_arm_1,2,0.0,23.9,20.6,29.9,73.5,45.8,92.0,18.6,16.4,20.0,2
2020-05-05,ukunda_dispensary_arm_1,2,,26.2,23.6,29.1,,,,,,,2
2020-05-05,msambweni_arm_1,2,75.2,26.2,23.2,29.1,,,,,,,2
2020-05-05,msambweni_insectar_arm_1,2,,26.7,25.4,27.3,89.5,85.6,92.3,24.8,23.7,25.4,2
2020-05-06,kisumu_arm_1,2,5.6,23.3,20.1,30.7,80.1,42.5,94.8,19.3,16.4,20.6,2
2020-05-06,ukunda_dispensary_arm_1,2,,25.2,23.3,27.1,,,,,,,2
2020-05-06,msambweni_arm_1,2,25.1,25.4,23.1,29.4,,,,,,,2
2020-05-06,msambweni_insectar_arm_1,2,,25.6,25.0,26.2,91.7,88.5,94.1,24.2,23.6,24.7,2
2020-05-07,kisumu_arm_1,2,0.0,23.8,19.9,31.2,74.6,44.4,92.8,18.6,16.2,19.7,2
2020-05-07,ukunda_dispensary_arm_1,2,,24.8,23.7,30.1,,,,,,,2
2020-05-07,msambweni_arm_1,2,86.9,25.4,23.8,33.0,,,,,,,2
2020-05-07,msambweni_insectar_arm_1,2,,26.0,25.3,27.1,91.5,88.6,94.1,24.5,23.7,25.5,2
2020-05-08,kisumu_arm_1,2,0.8,24.1,21.3,30.6,77.1,48.7,90.5,19.6,16.7,20.9,2
2020-05-08,ukunda_dispensary_arm_1,2,,24.9,24.0,26.7,,,,,,,2
2020-05-08,msambweni_arm_1,2,39.6,25.2,23.3,27.4,,,,,,,2
2020-05-08,msambweni_insectar_arm_1,2,,25.5,25.0,26.0,92.1,86.7,96.2,24.2,23.0,25.1,2
2020-05-09,kisumu_arm_1,2,2.0,24.1,20.0,30.8,76.1,51.1,93.8,19.3,17.7,21.1,2
2020-05-09,ukunda_dispensary_arm_1,2,,26.8,24.8,29.6,,,,,,,2
2020-05-09,msambweni_arm_1,2,1.3,27.5,24.7,32.1,,,,,,,2
2020-05-09,msambweni_insectar_arm_1,2,,26.6,25.9,27.0,85.7,82.0,91.5,24.1,22.6,25.1,2
2020-05-10,kisumu_arm_1,2,6.1,23.6,20.9,29.9,78.3,49.3,92.9,19.3,17.5,20.3,2
2020-05-10,ukunda_dispensary_arm_1,2,,25.5,24.0,29.7,,,,,,,2
2020-05-10,msambweni_arm_1,2,14.5,25.5,22.9,30.9,,,,,,,2
2020-05-10,msambweni_insectar_arm_1,2,,26.0,25.2,27.2,87.0,81.6,93.2,23.7,23.0,25.1,2
2020-05-11,kisumu_arm_1,2,4.8,23.8,19.8,31.1,78.9,46.9,95.8,19.5,18.2,20.6,2
2020-05-11,ukunda_dispensary_arm_1,2,,25.8,23.6,27.9,,,,,,,2
2020-05-11,msambweni_arm_1,2,0.5,26.8,23.3,31.6,,,,,,,2
2020-05-11,msambweni_insectar_arm_1,2,,26.7,25.8,27.4,84.9,81.9,93.2,24.0,22.6,25.4,2
2020-05-12,kisumu_arm_1,2,0.5,23.6,20.1,28.4,77.6,52.4,93.8,19.2,17.4,20.8,2
2020-05-12,ukunda_dispensary_arm_1,2,,26.6,24.8,30.0,,,,,,,2
2020-05-12,msambweni_arm_1,2,1.0,27.4,24.4,33.4,,,,,,,2
2020-05-12,msambweni_insectar_arm_1,2,,27.4,26.6,27.8,84.3,80.1,91.5,24.5,23.0,25.9,2
2020-05-13,kisumu_arm_1,2,0.0,24.3,19.5,30.1,73.8,48.2,93.7,19.0,17.9,19.8,2
2020-05-13,ukunda_dispensary_arm_1,2,,27.6,25.4,30.3,,,,,,,2
2020-05-13,msambweni_arm_1,2,0.3,29.2,25.0,35.5,,,,,,,2
2020-05-13,msambweni_insectar_arm_1,2,,28.5,27.8,29.2,84.4,81.1,90.0,25.6,25.1,26.3,2
2020-05-14,kisumu_arm_1,2,0.0,25.2,20.1,31.0,68.8,39.4,91.2,18.5,15.5,20.1,2
2020-05-14,ukunda_dispensary_arm_1,2,,27.9,25.7,30.6,,,,,,,2
2020-05-14,msambweni_arm_1,2,6.6,29.2,25.1,35.5,,,,,,,2
2020-05-14,msambweni_insectar_arm_1,2,,28.9,27.5,29.9,82.7,80.3,85.6,25.7,24.4,26.3,2
2020-05-15,kisumu_arm_1,2,33.3,23.2,19.0,30.5,80.7,51.7,97.0,19.3,17.1,20.4,2
2020-05-15,ukunda_dispensary_arm_1,2,,26.0,23.7,30.3,,,,,,,2
2020-05-15,msambweni_arm_1,2,7.4,28.1,24.7,35.3,,,,,,,2
2020-05-15,msambweni_insectar_arm_1,2,,28.2,27.1,29.1,82.1,79.1,85.6,24.9,23.7,26.0,2
2020-05-16,kisumu_arm_1,2,0.0,23.3,20.0,29.2,80.7,56.2,98.3,19.5,18.5,21.0,2
2020-05-16,ukunda_dispensary_arm_1,2,,27.4,25.2,29.7,,,,,,,2
2020-05-16,msambweni_arm_1,2,2.3,28.6,24.2,33.4,,,,,,,2
2020-05-16,msambweni_insectar_arm_1,2,,28.0,27.3,28.6,78.9,75.4,83.2,24.0,23.4,24.6,2
2020-05-17,kisumu_arm_1,2,0.0,24.1,20.7,30.1,70.9,44.2,89.1,18.1,16.4,19.6,2
2020-05-17,ukunda_dispensary_arm_1,2,,26.8,23.7,30.1,,,,,,,2
2020-05-17,msambweni_arm_1,2,0.0,27.5,22.0,33.2,,,,,,,2
2020-05-17,msambweni_insectar_arm_1,2,,27.7,26.4,28.6,75.8,71.7,82.8,23.1,21.5,24.6,2
2020-05-18,kisumu_arm_1,2,23.4,24.0,19.1,30.2,72.9,48.7,98.1,18.5,17.5,20.3,2
2020-05-18,ukunda_dispensary_arm_1,2,,27.5,25.7,30.1,,,,,,,2
2020-05-18,msambweni_arm_1,2,5.1,28.4,23.2,32.7,,,,,,,2
2020-05-18,msambweni_insectar_arm_1,2,,27.6,26.3,28.1,70.6,54.0,81.2,21.7,17.4,23.5,2
2020-05-19,kisumu_arm_1,2,0.0,22.9,19.9,29.2,79.2,57.5,93.8,18.9,16.2,20.2,2
2020-05-19,ukunda_dispensary_arm_1,2,,24.4,22.6,27.7,,,,,,,2
2020-05-19,msambweni_arm_1,2,2.0,24.0,21.7,29.3,,,,,,,2
2020-05-19,msambweni_insectar_arm_1,2,,25.2,24.5,26.6,83.5,79.1,87.3,22.3,21.6,23.3,2
2020-05-20,kisumu_arm_1,2,0.0,23.3,18.6,29.6,75.6,53.5,93.7,18.4,17.2,19.4,2
2020-05-20,ukunda_dispensary_arm_1,2,,25.6,23.6,28.5,,,,,,,2
2020-05-20,msambweni_arm_1,2,43.4,25.8,23.2,31.6,,,,,,,2
2020-05-20,msambweni_insectar_arm_1,2,,25.9,25.3,26.6,85.9,80.5,90.6,23.4,22.7,24.1,2
2020-05-21,kisumu_arm_1,2,0.0,24.0,19.5,30.3,66.3,38.1,86.2,16.8,14.4,18.0,2
2020-05-21,ukunda_dispensary_arm_1,2,,26.2,24.0,28.4,,,,,,,2
2020-05-21,msambweni_arm_1,2,6.6,26.1,22.5,30.9,,,,,,,2
2020-05-21,msambweni_insectar_arm_1,2,,26.2,25.6,26.5,85.9,82.4,90.7,23.6,22.9,24.9,2
2020-05-22,kisumu_arm_1,2,8.4,24.0,20.8,29.8,72.6,44.8,90.5,18.3,15.1,19.8,2
2020-05-22,ukunda_dispensary_arm_1,2,,26.6,23.7,29.7,,,,,,,2
2020-05-22,msambweni_arm_1,2,0.0,27.4,22.5,32.8,,,,,,,2
2020-05-22,msambweni_insectar_arm_1,2,,26.6,25.7,27.5,80.8,76.5,85.6,23.1,22.7,24.0,2
2020-05-23,kisumu_arm_1,2,1.0,23.9,19.9,29.1,75.6,47.7,94.7,19.0,16.8,20.0,2
2020-05-23,ukunda_dispensary_arm_1,2,,27.2,24.5,30.0,,,,,,,2
2020-05-23,msambweni_arm_1,2,0.0,28.2,23.9,32.8,,,,,,,2
2020-05-23,msambweni_insectar_arm_1,2,,27.1,26.3,27.8,82.8,78.4,85.6,24.0,23.4,24.5,2
2020-05-24,kisumu_arm_1,2,5.8,23.7,20.6,29.2,80.3,54.7,95.9,19.9,18.7,21.1,2
2020-05-24,ukunda_dispensary_arm_1,2,,27.5,25.2,30.2,,,,,,,2
2020-05-24,msambweni_arm_1,2,4.1,28.5,24.7,32.9,,,,,,,2
2020-05-24,msambweni_insectar_arm_1,2,,27.7,26.9,28.2,83.5,78.1,89.2,24.6,23.8,25.2,2
2020-05-25,kisumu_arm_1,2,0.0,24.3,19.9,29.4,73.6,44.2,93.7,18.8,15.9,20.0,2
2020-05-25,ukunda_dispensary_arm_1,2,,26.9,24.7,29.8,,,,,,,2
2020-05-25,msambweni_arm_1,2,0.0,28.0,24.5,32.5,,,,,,,2
2020-05-25,msambweni_insectar_arm_1,2,,27.8,27.0,29.0,83.5,76.1,88.6,24.8,23.8,25.3,2
2020-05-26,kisumu_arm_1,2,0.0,24.3,19.9,29.8,72.8,52.3,88.4,18.9,17.9,19.4,2
2020-05-26,ukunda_dispensary_arm_1,2,,26.3,24.8,28.5,,,,,,,2
2020-05-26,msambweni_arm_1,2,14.5,26.7,24.0,34.6,,,,,,,2
2020-05-26,msambweni_insectar_arm_1,2,,27.2,26.5,28.3,87.5,84.1,89.9,25.0,24.5,25.5,2
2020-05-27,kisumu_arm_1,2,0.0,25.0,19.9,30.6,66.4,39.1,88.4,17.7,14.6,19.2,2
2020-05-27,ukunda_dispensary_arm_1,2,,27.2,25.1,29.6,,,,,,,2
2020-05-27,msambweni_arm_1,2,3.8,28.4,24.2,34.1,,,,,,,2
2020-05-27,msambweni_insectar_arm_1,2,,27.6,26.9,28.5,86.5,83.2,89.9,25.2,24.4,26.0,2
2020-05-28,kisumu_arm_1,2,0.0,25.1,20.5,31.0,63.3,40.0,86.2,17.2,15.2,18.9,2
2020-05-28,ukunda_dispensary_arm_1,2,,26.9,24.4,29.9,,,,,,,2
2020-05-28,msambweni_arm_1,2,2.0,27.9,24.3,32.8,,,,,,,2
2020-05-28,msambweni_insectar_arm_1,2,,27.8,26.9,28.7,84.2,81.2,89.2,24.9,23.6,26.0,2
2020-05-29,kisumu_arm_1,2,2.0,24.2,21.1,29.8,69.1,43.8,89.1,17.8,15.7,19.5,2
2020-05-29,ukunda_dispensary_arm_1,2,,26.5,23.7,29.7,,,,,,,2
2020-05-29,msambweni_arm_1,2,0.0,27.9,22.4,34.1,,,,,,,2
2020-05-29,msambweni_insectar_arm_1,2,,27.7,26.1,28.8,79.1,75.8,84.6,23.8,22.8,24.5,2
2020-05-30,kisumu_arm_1,2,0.0,24.4,19.3,30.5,66.1,41.7,85.2,17.2,16.0,18.6,2
2020-05-30,ukunda_dispensary_arm_1,2,,27.6,25.3,30.2,,,,,,,2
2020-05-30,msambweni_arm_1,2,0.0,28.8,24.2,33.8,,,,,,,2
2020-05-30,msambweni_insectar_arm_1,2,,27.7,26.9,28.4,80.4,70.5,85.6,24.1,22.5,25.1,2
2020-05-31,kisumu_arm_1,2,20.1,23.9,19.6,29.7,72.1,50.9,92.0,18.2,16.0,19.4,2
2020-05-31,ukunda_dispensary_arm_1,2,,27.6,25.0,29.9,,,,,,,2
2020-05-31,msambweni_arm_1,2,0.0,28.3,24.3,32.4,,,,,,,2
2020-05-31,msambweni_insectar_arm_1,2,,27.7,26.6,28.6,82.7,79.7,84.6,24.5,23.6,25.5,2
2020-06-01,kisumu_arm_1,2,,22.7,18.5,29.6,77.3,51.0,93.7,18.2,17.1,19.4,2
2020-06-01,ukunda_dispensary_arm_1,2,,27.1,23.4,29.9,,,,,,,2
2020-06-01,msambweni_arm_1,2,42.2,27.7,22.4,32.9,,,,,,,2
2020-06-01,msambweni_insectar_arm_1,2,,27.4,25.6,28.5,82.2,74.8,87.9,24.2,22.8,25.1,2
2020-06-02,kisumu_arm_1,2,,26.2,22.0,29.9,58.4,36.5,83.0,16.9,13.2,19.0,2
2020-06-02,ukunda_dispensary_arm_1,2,,25.1,24.0,28.6,,,,,,,2
2020-06-02,msambweni_arm_1,2,6.6,25.9,24.0,30.5,,,,,,,2
2020-06-02,msambweni_insectar_arm_1,2,,26.4,25.8,26.9,85.8,83.3,87.9,23.9,23.3,24.5,2
2020-06-03,kisumu_arm_1,2,,23.3,20.4,29.1,70.3,49.6,87.8,17.3,14.4,19.0,2
2020-06-03,ukunda_dispensary_arm_1,2,,26.4,24.0,28.8,,,,,,,2
2020-06-03,msambweni_arm_1,2,0.0,27.4,23.0,32.1,,,,,,,2
2020-06-03,msambweni_insectar_arm_1,2,,27.0,26.1,27.6,82.8,80.1,85.6,23.9,23.2,24.5,2
2020-06-04,kisumu_arm_1,2,,23.8,20.8,28.8,67.9,50.5,85.7,17.2,14.9,18.3,2
2020-06-04,ukunda_dispensary_arm_1,2,,27.1,25.6,29.1,,,,,,,2
2020-06-04,msambweni_arm_1,2,0.0,28.3,25.5,32.4,,,,,,,2
2020-06-04,msambweni_insectar_arm_1,2,,27.5,26.6,27.9,81.7,78.1,84.1,24.1,23.5,24.8,2
2020-06-05,kisumu_arm_1,2,,25.0,19.6,30.4,62.6,34.2,89.1,16.7,12.8,18.9,2
2020-06-05,ukunda_dispensary_arm_1,2,,27.7,25.6,29.9,,,,,,,2
2020-06-05,msambweni_arm_1,2,1.3,28.5,24.8,33.1,,,,,,,2
2020-06-05,msambweni_insectar_arm_1,2,,28.1,27.3,28.6,82.0,77.5,86.2,24.8,24.1,25.3,2
2020-06-06,kisumu_arm_1,2,,24.6,21.0,30.2,64.0,39.3,80.1,16.9,14.0,18.2,2
2020-06-06,ukunda_dispensary_arm_1,2,,26.9,25.0,29.7,,,,,,,2
2020-06-06,msambweni_arm_1,2,2.0,27.7,24.0,33.0,,,,,,,2
2020-06-06,msambweni_insectar_arm_1,2,,27.5,26.8,28.4,82.6,78.7,87.3,24.3,23.3,25.0,2
2020-06-07,kisumu_arm_1,2,10.2,25.1,20.7,30.7,60.4,34.0,81.5,16.3,13.0,17.8,2
2020-06-07,ukunda_dispensary_arm_1,2,,25.6,24.1,28.0,,,,,,,2
2020-06-07,msambweni_arm_1,2,12.4,26.3,23.8,30.0,,,,,,,2
2020-06-07,msambweni_insectar_arm_1,2,,26.6,26.1,27.0,86.5,83.7,87.9,24.2,23.3,24.6,2
2020-06-08,kisumu_arm_1,2,7.4,22.3,19.9,25.9,78.5,56.4,92.0,18.2,16.6,19.1,2
2020-06-08,ukunda_dispensary_arm_1,2,,25.9,23.6,29.1,,,,,,,2
2020-06-08,msambweni_arm_1,2,6.6,27.0,23.7,31.6,,,,,,,2
2020-06-08,msambweni_insectar_arm_1,2,,27.1,26.6,27.6,82.5,80.8,87.3,23.9,23.3,24.6,2
2020-06-09,kisumu_arm_1,2,0.0,24.1,20.2,28.8,69.5,44.3,87.8,17.8,15.4,19.6,2
2020-06-09,ukunda_dispensary_arm_1,2,,25.5,24.4,27.6,,,,,,,2
2020-06-09,msambweni_arm_1,2,1.8,26.5,22.5,30.3,,,,,,,2
2020-06-09,msambweni_insectar_arm_1,2,,26.6,26.0,27.0,82.5,80.5,84.1,23.4,22.6,23.9,2
2020-06-10,kisumu_arm_1,2,32.3,21.6,19.5,23.6,85.4,74.2,92.9,19.0,17.9,20.0,2
2020-06-10,ukunda_dispensary_arm_1,2,,26.3,24.3,29.0,,,,,,,2
2020-06-10,msambweni_arm_1,2,3.8,27.7,23.0,33.3,,,,,,,2
2020-06-10,msambweni_insectar_arm_1,2,,27.6,26.4,28.3,77.3,72.5,82.4,23.3,22.7,24.0,2
2020-06-11,kisumu_arm_1,2,6.1,22.0,18.8,28.3,77.7,51.0,92.8,17.7,16.9,19.3,2
2020-06-11,ukunda_dispensary_arm_1,2,,25.9,23.4,28.9,,,,,,,2
2020-06-11,msambweni_arm_1,2,0.3,26.7,22.6,32.5,,,,,,,2
2020-06-11,msambweni_insectar_arm_1,2,,26.9,26.1,27.9,80.6,78.5,85.1,23.3,22.6,24.1,2
2020-06-12,kisumu_arm_1,2,0.0,21.9,18.3,27.1,76.0,54.9,91.9,17.3,14.7,19.6,2
2020-06-12,ukunda_dispensary_arm_1,2,,26.1,24.2,28.9,,,,,,,2
2020-06-12,msambweni_arm_1,2,0.0,27.2,25.1,32.3,,,,,,,2
2020-06-12,msambweni_insectar_arm_1,2,,26.9,26.3,27.4,80.4,77.6,85.6,23.3,22.8,23.9,2
2020-06-13,kisumu_arm_1,2,1.0,22.3,18.9,28.7,74.8,41.7,89.7,17.2,14.4,20.3,2
2020-06-13,ukunda_dispensary_arm_1,2,,26.4,23.4,28.5,,,,,,,2
2020-06-13,msambweni_arm_1,2,6.4,27.5,22.5,31.9,,,,,,,2
2020-06-13,msambweni_insectar_arm_1,2,,27.1,26.1,27.8,78.8,75.7,82.0,23.1,22.5,23.9,2
2020-06-14,kisumu_arm_1,2,0.0,23.4,18.8,29.0,72.6,45.5,93.7,17.7,15.3,19.1,2
2020-06-14,ukunda_dispensary_arm_1,2,,28.4,28.3,28.7,,,,,,,2
2020-06-14,msambweni_arm_1,2,0.5,31.4,30.9,31.9,,,,,,,2
2020-06-14,msambweni_insectar_arm_1,2,,27.0,26.3,27.5,77.5,76.0,80.2,22.8,22.6,23.0,2
2020-06-15,kisumu_arm_1,2,22.1,21.7,18.8,25.3,79.5,64.0,93.7,17.9,16.1,19.2,2
2020-06-15,ukunda_dispensary_arm_1,2,,26.6,22.4,30.8,,,,,,,2
2020-06-15,msambweni_arm_1,2,2.2,27.0,22.1,32.2,,,,,,,2
2020-06-15,msambweni_insectar_arm_1,2,,26.4,24.9,28.1,73.3,67.6,79.8,21.2,19.8,22.1,2
2020-06-16,kisumu_arm_1,2,0.0,23.4,19.1,28.6,68.3,39.5,87.8,16.7,13.1,18.5,2
2020-06-16,ukunda_dispensary_arm_1,2,,26.2,22.7,30.4,,,,,,,2
2020-06-16,msambweni_arm_1,2,0.7,26.4,21.8,31.6,,,,,,,2
2020-06-16,msambweni_insectar_arm_1,2,,26.3,24.4,28.1,76.1,67.1,88.0,21.7,20.8,22.7,2
2020-06-17,kisumu_arm_1,2,0.8,24.0,19.6,29.2,69.3,39.1,92.0,17.5,13.8,18.7,2
2020-06-17,ukunda_dispensary_arm_1,2,,26.5,22.5,31.0,,,,,,,2
2020-06-17,msambweni_arm_1,2,0.3,26.6,21.1,32.2,,,,,,,2
2020-06-17,msambweni_insectar_arm_1,2,,26.2,24.0,28.4,78.0,68.4,86.7,22.1,21.1,23.1,2
2020-06-18,kisumu_arm_1,2,0.0,23.9,20.1,29.1,70.0,41.9,88.4,17.7,14.1,19.5,2
2020-06-18,ukunda_dispensary_arm_1,2,,25.6,23.4,29.2,,,,,,,2
2020-06-18,msambweni_arm_1,2,7.0,25.7,22.8,29.9,,,,,,,2
2020-06-18,msambweni_insectar_arm_1,2,,26.2,25.4,27.8,81.8,75.2,87.0,22.8,22.2,23.5,2
2020-06-19,kisumu_arm_1,2,0.0,23.1,20.2,28.6,71.5,53.4,86.7,17.5,15.3,18.9,2
2020-06-19,ukunda_dispensary_arm_1,2,,26.9,23.3,31.5,,,,,,,2
2020-06-19,msambweni_arm_1,2,0.0,27.0,23.2,31.7,,,,,,,2
2020-06-19,msambweni_insectar_arm_1,2,,26.1,25.4,26.8,81.0,73.0,87.3,22.5,21.5,23.3,2
2020-06-20,kisumu_arm_1,2,0.0,23.9,19.6,29.5,66.8,42.0,86.7,16.9,15.0,18.7,2
2020-06-20,ukunda_dispensary_arm_1,2,,26.6,24.3,31.3,,,,,,,2
2020-06-20,msambweni_arm_1,2,5.5,26.9,23.3,31.4,,,,,,,2
2020-06-20,msambweni_insectar_arm_1,2,,25.8,24.7,26.6,81.3,76.9,87.4,22.4,21.1,22.9,2
2020-06-21,kisumu_arm_1,2,0.0,23.8,20.0,29.9,68.3,43.4,84.3,17.2,15.5,18.3,2
2020-06-21,ukunda_dispensary_arm_1,2,,25.4,23.6,29.7,,,,,,,2
2020-06-21,msambweni_arm_1,2,15.5,25.5,22.1,31.3,,,,,,,2
2020-06-21,msambweni_insectar_arm_1,2,,25.4,23.7,27.1,81.1,72.9,89.9,21.8,21.2,22.7,2
2020-06-22,kisumu_arm_1,2,0.0,23.3,20.3,28.8,72.7,52.0,85.2,18.0,17.2,19.6,2
2020-06-22,ukunda_dispensary_arm_1,2,,25.6,21.7,30.7,,,,,,,2
2020-06-22,msambweni_arm_1,2,1.9,25.9,21.2,31.9,,,,,,,2
2020-06-22,msambweni_insectar_arm_1,2,,25.4,23.9,26.9,80.9,77.5,88.0,21.8,21.0,23.0,2
2020-06-23,kisumu_arm_1,2,0.0,24.1,19.5,30.1,67.5,37.3,86.7,17.1,13.6,19.5,2
2020-06-23,ukunda_dispensary_arm_1,2,,26.3,22.9,31.8,,,,,,,2
2020-06-23,msambweni_arm_1,2,0.0,27.3,23.1,33.6,,,,,,,2
2020-06-23,msambweni_insectar_arm_1,2,,26.1,24.2,27.9,77.7,70.1,86.5,21.9,21.5,22.8,2
2020-06-24,kisumu_arm_1,2,13.0,22.6,17.9,29.8,73.5,38.4,91.9,17.0,14.1,18.8,2
2020-06-24,ukunda_dispensary_arm_1,2,,26.0,22.4,31.9,,,,,,,2
2020-06-24,msambweni_arm_1,2,5.4,26.9,22.6,33.2,,,,,,,2
2020-06-24,msambweni_insectar_arm_1,2,,25.7,24.5,26.9,79.5,73.1,87.9,21.9,20.4,22.9,2
2020-06-25,kisumu_arm_1,2,0.0,23.5,17.9,29.2,64.0,36.3,86.7,15.5,12.4,17.4,2
2020-06-25,ukunda_dispensary_arm_1,2,,25.8,23.0,29.2,,,,,,,2
2020-06-25,msambweni_arm_1,2,1.5,26.1,22.5,31.9,,,,,,,2
2020-06-25,msambweni_insectar_arm_1,2,,25.2,24.1,26.2,81.8,78.0,87.2,21.8,21.1,22.5,2
2020-06-26,kisumu_arm_1,2,0.0,22.9,18.0,28.8,68.1,48.0,85.2,16.4,14.9,18.0,2
2020-06-26,ukunda_dispensary_arm_1,2,,26.0,22.9,30.5,,,,,,,2
2020-06-26,msambweni_arm_1,2,2.1,26.2,22.0,32.5,,,,,,,2
2020-06-26,msambweni_insectar_arm_1,2,,25.6,24.1,27.2,79.2,72.3,86.3,21.7,21.0,23.3,2
2020-06-27,kisumu_arm_1,2,8.6,22.5,19.1,29.2,74.9,43.4,93.7,17.5,14.6,19.5,2
2020-06-27,ukunda_dispensary_arm_1,2,,26.3,23.5,30.1,,,,,,,2
